id,name,isbn,author_ids,publisher_id,date_published,gender
library_book_82971_d28096da,To Catch a Cat,0884053660,Marian Babson,St. Martin's Minotaur,12-02-1989,ensayo
library_book_83956_fdc67229,To Cut a Long Story Short,0812590236,Jeffrey Archer,HarperTorch,27-01-1988,carta
library_book_83798_87c91048,To Kill a Mockingbird,0515127221,Harper Lee,Warner Books,04-08-1962,carta
library_book_2040_8de460bc,To Kill a Mockingbird,0425161242,Harper Lee,Little Brown &amp,27-06-1964,égloga
library_book_83213_35ebf40f,Tollivers Reisen. Stadtgeschichten IV.,0451200993,Armistead Maupin,Rowohlt Tb.,23-01-1998,égloga
library_book_83667_e15e2c99,Tom Clancys Power Plays 2. Tigerjagd.,0679765123,Tom Clancy,Heyne,01-03-1992,égloga
library_book_84022_3e629a57,Tommy's Tale: A Novel,0312982194,Alan Cumming,Regan Books,09-12-2001,égloga
library_book_82914_c77101ef,Totally Muffins Cookbook (Totally Cookbooks),0451195922,Helene Siegel,Celestial Arts,01-06-2001,novela
library_book_83803_eef9335f,Totally Useless Office Skills: 75 Great Ways to Play at Work,0425169863,Rick Davis,Hobblebush Books,23-03-2001,novela
library_book_83103_a0baaf17,Toxin,0345380371,Robin Cook,Putnam Pub Group,01-11-1974,crónica
library_book_83082_d3bc19e0,Toxin,0446609323,Robin Cook,Berkley Publishing Group,25-04-1976,ensayo
library_book_83306_095e343e,Tracks,0316690619,Louise Erdrich,Smithmark Pub,08-06-1993,carta
library_book_83288_086b18cb,Trading Places,0446610038,Fern Michaels,Pocket Star,21-11-2006,carta
library_book_82245_8bd88db2,Tree Grows In Brooklyn,155143234X,Betty Smith,Harpercollins Publisher,17-03-2005,crónica
library_book_82997_d4186f46,Trial by Fire,0891074759,Rachel Roberts,Scholastic Paperbacks,04-10-1980,cuento
library_book_82957_4f37a031,Trixie Belden and the Mystery Off Glen Road (Mystery Off Glen Road),0449222276,Julie Campbell,Random House Childrens Books,23-12-2005,égloga
library_book_83492_58dd7912,True Notebooks (Alex Awards (Awards)),0440224608,MARK SALZMAN,Knopf,13-05-1954,cuento
library_book_82437_654de694,Trying to Save Piggy Sneed,0451201558,John Irving,Arcade Publishing,15-11-1982,carta
library_book_82522_0af002d1,TrÃƒÂ nsit (Area contemporÃƒÂ nia),0061032077,Jaume CapÃƒÂ³,Area,15-02-2005,novela
library_book_82195_fed408db,Tu Nombre Escrito En El Agua (La Sonrisa Vertical),2253004243,Irene Gonzalez Frei,Tusquets,25-11-1990,carta
library_book_83654_6c230a3e,Tunnel Vision (V.I. Warshawski Novels (Paperback)),0679459626,Sara Paretsky,Dell,15-04-1990,ensayo
library_book_82616_b370de45,Turn of the Screw and Short N,0812566629,Henry James,Signet Book,09-11-1987,égloga
library_book_82170_6f30f917,Turning Thirty,0816614024,Mike Gayle,Hodder &amp,19-03-1995,carta
library_book_82225_59fb158b,Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title),3518390473,Rachel Harris,Pan Macmillan,10-10-1994,ensayo
library_book_83027_ed9739b5,Twin Blessings (Love Inspired (Numbered)),340414578X,Carolyne Aarsen,Steeple Hill,09-11-1982,égloga
library_book_82748_ffdbadfd,"Two Princesses of Bamarre, The",3596113350,Gail Carson Levine,Eos,14-01-1985,ensayo
library_book_83106_42cf46b2,Two for Texas,3453189442,James Lee Burke,Hyperion,12-04-1949,cuento
library_book_83551_80f7747b,U.S.S. Seawolf,3462031252,Patrick Robinson,HarperTorch,28-08-2006,ensayo
library_book_82963_84c19ed3,"Ufos, JFK and Elvis: Conspiracies You Don't Have to Be Crazy to Believe",0671001701,Richard Belzer,Ballantine Books,12-06-1994,novela
library_book_82285_cdba80e6,"Ulysses (Ãƒ?Ã‚?bersetzg. WollschlÃƒ?Ã‚Â¤ger). ( Neue Folge, 100).",0782125557,James Joyce,Suhrkamp,23-10-1987,novela
library_book_84003_cc65121f,Un Milagro Informal,1555217532,Fernando Iwasaki Cauti,"Alfaguara Ediciones, S.A. (Spain)",12-03-1972,novela
library_book_83561_c0a4b80e,Un retour simple: Roman,0843943769,Raymond Cloutier,LanctÃƒÂ´t ÃƒÂ©diteur,07-12-1956,ensayo
library_book_82527_a2826f62,Una casa en Irlanda,0553583085,Maeve Binchy,Salamandra,25-09-1977,cuento
library_book_83458_a94c9095,Unassigned Territory,1892051001,Kem Nunn,Bantam Dell Pub Group,24-01-1951,cuento
library_book_82624_95859476,Unattainable Earth,0805019375,Czeslaw Milosz,Ecco Press,24-11-1999,crónica
library_book_83415_5919ba99,Uncle Tungsten: Memories of a Chemical Boyhood,1587991039,Oliver W. Sacks,Vintage Books USA,07-04-1985,crónica
library_book_2011_09fd715b,Under the Black Flag: The Romance and the Reality of Life Among the Pirates,1587214768,David Cordingly,Random House,13-02-1997,crónica
library_book_83957_2c7ad77e,Une Vie,0802130496,Guy De Maupassant,Livre De Poche French,22-04-2002,carta
library_book_82824_f1df0668,Une porte sur l'Ãƒ?Ã‚Â©tÃƒ?Ã‚Â©,1857931467,Robert A. Heinlein,J'ai lu,11-11-2001,égloga
library_book_82471_6387fd72,Unveiled at Last,0380717085,Bob Sjogren,YWAM Publishing,17-04-1949,ensayo
library_book_82419_4850ffbb,Urn Burial,0380712172,Robert Westall,Viking Children's Books,24-08-1963,ensayo
library_book_83785_200e420c,"Use What You've Got, and Other Business Lessons I Learned from My Mom",0380706725,Barbara Corcoran,Listen &amp,27-05-1969,crónica
library_book_83550_d566edec,Valhalla Rising (Dirk Pitt Adventures (Paperback)),0767904281,Clive Cussler,Berkley Publishing Group,05-12-1964,égloga
library_book_83653_702519d5,Valley of the Dolls: A Novel,1558747478,Jacqueline Susann,Grove Press,13-02-1954,crónica
library_book_82704_7a46048a,Vanished,0440512158,Danielle Steel,Delacorte Press,09-12-2002,crónica
library_book_82274_661c1b69,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,0130179620,Paolo Coelho,Distribooks,17-09-1980,égloga
library_book_82626_863b6084,Vertical Poetry: Recent Poems,0273649949,Roberto Juarroz,White Pine Press (NY),01-10-1965,crónica
library_book_82977_3bdc3701,Viaggi del tempo immobile (I coralli),0072453907,Roberto Vecchioni,Einaudi,15-03-1964,novela
library_book_83327_5628febe,Vice,0130305065,Jane Feather,Bantam,20-12-1979,carta
library_book_82467_c074f745,Victorious Christians You Should Know,0130219193,Warren W. Wiersbe,Baker Book House,04-11-1981,crónica
library_book_83323_4c4ced53,Vielleicht lieber morgen.,0028626958,Stephen Chbosky,Heyne,15-02-2006,cuento
library_book_82840_b37709a4,Vinegar Hill (Oprah's Book Club (Hardcover)),1884822738,A. Manette Ansay,HarperCollins,03-02-1962,crónica
library_book_82424_d6a28b83,Vinegar Hill (Oprah's Book Club (Paperback)),0140272941,A. Manette Ansay,Perennial,27-06-1983,carta
library_book_83823_b9060004,Vineland,0375700382,Thomas Pynchon,Penguin Books,22-06-1945,crónica
library_book_83853_1456ef85,Vishnus Tod.,0006550789,Manil Suri,Btb Bei Goldmann,20-11-2006,égloga
library_book_83220_0c076c5f,Vittorio the Vampire: New Tales of the Vampires,0140004424,Anne Rice,Ballantine Books,25-01-1998,égloga
library_book_82882_d9893d69,Voice of the Eagle,0812517032,Linda Lay Shuler,Signet Book,08-10-1976,cuento
library_book_82816_51f86381,Voyage d'une parisienne Ãƒ?Ã‚Â  Lhassa,0385492081,Alexandra David-NÃƒ?Ã‚Â©el,Pocket,03-09-1952,carta
library_book_83711_517c5105,VÃƒ?Ã‚Â©ronika dÃƒ?Ã‚Â©cide de mourir,0451524829,Paulo Coelho,LGF,19-08-1946,ensayo
library_book_82415_583c9e78,Waiting,0877287384,Frank M. Robinson,Tor Books,22-09-2002,ensayo
library_book_83923_30910a70,Waiting to Exhale,0465090974,Terry McMillan,Pocket,16-06-1964,carta
library_book_83260_debbd965,Waking Up Screaming: Haunting Tales of Terror,1931412677,H. P. Lovecraft,Del Rey Books,26-02-1954,égloga
library_book_82806_1cf7decb,Waking the Dead,0670848549,Scott Spencer,Berkley Publishing Group,18-10-1976,novela
library_book_83900_e16d3fe4,Walk Two Moons,0684829746,Sharon Creech,HarperTrophy,09-07-1977,crónica
library_book_83043_5e28c934,Wall Street's Picks for 2000: An Insider's Guide to the Year's Best Stocks &amp,0425130215,Mutual Funds (Wall Street's Picks),Kirk Kazanjian,03-11-1995,égloga
library_book_82531_8e60c6de,War and Peace (Wordsworth Classics),8420444782,Leo Tolstoy,NTC/Contemporary Publishing Company,23-10-2003,novela
library_book_83405_5d891725,War of the Worlds,8489618844,H. G. Wells,Berkley Publishing Group,25-10-1953,cuento
library_book_82677_7664e656,Warlock : A Novel of Ancient Egypt,0061000175,Wilbur Smith,St. Martin's Paperbacks,16-05-2006,cuento
library_book_82946_e19b0231,Warrior Moon,0312971362,Sara Orwig,Zebra Books,20-11-1972,carta
library_book_82559_f8a73662,Was It Something I Said?,0061097659,Valerie Block,Soho Press,15-03-1991,novela
library_book_83365_c9bbe8dd,Was ist das?,006017935X,Virginia Allen Jensen,SauerlÃƒ?Ã‚Â¤nder,10-03-1951,égloga
library_book_84047_4ab493cb,"Washington's Dirigible (Timeline Wars/John Barnes, No 2)",067976402X,John Barnes,Harpercollins,20-11-1996,égloga
library_book_82580_73845b4e,Watercolor School (Reader's Digest Learn-As-You-Go Guides),1558532161,Hazel Harrison,Readers Digest,03-02-1985,égloga
library_book_83659_7c53a7ed,Watership Down,3125918103,Richard George Adams,Harpercollins,19-11-1994,novela
library_book_83670_861c2ad7,Way Out West Lives a Coyote Named Frank (Picture Puffins),0064408329,Jillian Lund,Puffin Books,27-10-1945,cuento
library_book_83394_1cef8c94,Wayside School is Falling Down,0743457358,Louis Sachar,HarperTrophy,06-12-1952,crónica
library_book_82710_b31e4b87,We Are Our Mothers' Daughters,0743456866,Cokie Roberts,Perennial,26-02-1946,ensayo
library_book_83592_891a0e95,We'll Meet Again,0440235464,Mary Higgins Clark,Pocket,28-12-1984,novela
library_book_83813_09cd236f,"Wedding Day Murder: A Lucy Stone Mystery (Meier, Leslie. Lucy Stone Mystery.)",0312251890,Leslie Meier,Kensington Publishing Corporation,08-05-1969,ensayo
library_book_82621_3add7623,Wednesday the Rabbi Got Wet,0440227739,Harry Kemelman,I Books,02-01-1977,carta
library_book_83868_8287877a,Welcome to Higby : A Novel,0345425707,Mark Dunn,Touchstone,16-01-1996,ensayo
library_book_83232_6d706122,Welcome to My Planet: Where English Is Sometimes Spoken,0765342294,Shannon Olson,Penguin Books,27-02-1999,cuento
library_book_83328_0c18dd17,West of Dodge,0451821971,LOUIS L'AMOUR,Bantam,03-03-1968,crónica
library_book_83028_6692e51f,West of Dodge: Frontier Stories,0670894494,Louis L'Amour,Bantam,01-07-1964,crónica
library_book_2009_f3c531d4,What If?: The World's Foremost Military Historians Imagine What Might Have Been,0060394447,Robert Cowley,Berkley Publishing Group,13-12-1967,novela
library_book_82421_12f02611,What Shall I Be (Barbie Carryalong),0385508980,Rita Chapman Works,Reader's Digest,15-09-1957,crónica
library_book_83730_fd02a906,What You Wish for,037541181X,Fern Michaels,Zebra Books,07-12-1999,carta
library_book_82444_d5a7aa36,What a Wonderful World: A Lifetime of Recordings,006093395X,Bob Thiele,Oxford University Press,25-04-1993,novela
library_book_83771_62886fb7,What to Expect When You're Expecting (Revised Edition),0385491328,Arlene Eisenberg,Workman Pub Co,13-06-1961,carta
library_book_83777_205b30aa,What to Expect the First Year,0345434692,Arlene Eisenberg,Workman Publishing,15-08-1977,carta
library_book_84076_0350dcad,When the Bough Breaks,0553131893,Jonathan Kellerman,Signet Book,17-05-2006,ensayo
library_book_83731_c83811ef,When the Wind Blows,0374177023,James Patterson,Replica Books,07-02-2003,carta
library_book_83511_693fc554,Where No Gods Came (Michigan Literary Fiction Awards),076790351X,Sheila O'Connor,UMP,19-03-2001,novela
library_book_2012_fe6b6afe,Where You'll Find Me: And Other Stories,0452280907,Ann Beattie,Scribner,10-07-1999,crónica
library_book_83595_68c6a36d,Where or When  : A Novel,0425167313,Anita Shreve,Harvest Books,01-11-1972,novela
library_book_82793_e16f34c8,Where the Heart Is (Oprah's Book Club (Paperback)),0316314641,Billie Letts,Warner Books,21-03-2001,ensayo
library_book_83188_65d3857f,Where the Sidewalk Ends : Poems and Drawings,034540288X,Shel Silverstein,HarperCollins,13-02-1992,crónica
library_book_83749_e970892b,Where the Suckers Moon: An Advertising Story,0061073091,Randall Rothenberg,Alfred A. Knopf,01-06-1950,novela
library_book_83165_666048d9,While I Was Gone,0786808772,Sue Miller,Ballantine Books,06-11-1994,carta
library_book_82646_8632d0b5,While My Pretty One Sleeps,0553234609,Mary Higgins Clark,Pocket,01-09-2001,novela
library_book_82232_4e6efbcc,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",0553258540,Kay Hooper,Bantam Books,01-09-1955,cuento
library_book_83079_f88970d0,Whisper to Me of Love,0802713661,Shirlee Busbee,Harper Mass Market Paperbacks,19-08-1990,cuento
library_book_83910_244f3695,"Whispering Rabbit, The",0440237688,Margaret Wise Brown,Golden Books,01-05-1979,égloga
library_book_83273_7d5f3e3f,White Gold Wielder Chronicles 3 (Second Chronicles of Thomas Covenant),0679884394,Stephen R Donaldson,Ballantine Books,28-05-1955,carta
library_book_83162_d9fbd019,White Lies,1582970262,Linda Howard,Mira,19-08-2001,carta
library_book_83184_2b1753a5,White Noise (Contemporary American Fiction),1566091446,Don DeLillo,Penguin Books,28-01-1984,crónica
library_book_84062_2fee1d47,White Oleander : A Novel,0553577395,Janet Fitch,"Little, Brown",22-09-1950,novela
library_book_83204_11c41136,White Teeth,0671698419,Zadie Smith,Random House,05-09-1974,ensayo
library_book_83735_767c64b9,Whizzard (Tales of the Dark Forest S.),0425167720,Steve Barlow,Trafalgar Square Books,25-01-1998,carta
library_book_82768_50e5962c,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,006105660X,Spencer Johnson,Putnam Pub Group (Paper),12-05-1989,carta
library_book_83351_31816a44,Who Were the Pharaohs?: A History of Their Names With a List of Cartouches,0609610597,Stephen Quirke,Dover Publications,03-01-1989,égloga
library_book_82550_7aa1be15,Why Are Boys So Weird (Tales from Third Grade),0446519960,Candice F. Ransom,Troll Communications Llc,20-12-1972,crónica
library_book_82770_7f29bbfb,Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained,0374281602,David Feldman,Harpercollins,12-03-2006,novela
library_book_83345_f6572bd0,Why I Follow Jesus,0140251839,Adrian Plass,Zondervan Publishing Company,06-11-1972,cuento
library_book_82332_569f3f11,Wicked: The Life and Times of the Wicked Witch of the West,0399519831,Gregory Maguire,Regan Books,06-05-1967,ensayo
library_book_2035_a3eaeb4e,Wie Barney es sieht.,0425159795,Mordecai Richler,LÃƒ?Ã‚Â¼bbe,27-07-1996,carta
library_book_2029_72f011a4,Wild Animus,0140255370,Rich Shapero,Too Far,25-09-1975,carta
library_book_83465_065db694,"Wild Magic (Fool's Gold, Book 2)",0394543971,Jude Fisher,Daw Books,02-01-1966,égloga
library_book_84066_49423159,Wild Thorn,0060970790,William Hoffman,Avon Books,14-03-1987,ensayo
library_book_83476_a9cfdf31,Winnie-The-Pooh on Management and Problem Solving,0156787334,Roger E. Allen,Routledge,20-01-1978,novela
library_book_83425_61b2b245,Winter Wedding,0448095300,Joan Smith,Fawcett Books,19-01-1984,carta
library_book_83170_74a45080,Winter's Tale,1569314195,Mark Helprin,Harvest Books,05-10-1983,carta
library_book_82248_b6bc4f58,Wish You Well,0060908548,David Baldacci,Warner Books,21-03-2000,carta
library_book_82926_2566feca,Witchfire,0028606353,Lauren Maddison,Alyson Books,03-11-1958,carta
library_book_83743_4d9e22c7,Witching Hour (Lives of the Mayfair Witches),0316182540,Anne Rice,Ballantine Books,08-11-1948,novela
library_book_83590_6efc1459,With Heart,0553343874,Dorothy Garlock,Warner Vision,14-07-1958,ensayo
library_book_82413_fa0342f0,Wolf Moon,0881845906,John R. Holt,Bantam,02-08-1963,novela
library_book_82831_181e9b07,"Women are the Niggers of the World: ÃƒÂ¼ber Frauen, Herrenmenschen und Nietzsches Peitsche (AtV Dokument und Essay)",0446355224,Peter B Heim,Aufbau Taschenbuch Verlag,11-09-1976,carta
library_book_82775_436b79c7,Women on the Case,0061030953,Sara Paretsky,Bantam Dell Pub Group,23-02-1966,ensayo
library_book_83886_ee26b645,World According to Garp: A Novel,0316919896,John Irving,Penguin USA,12-05-2006,égloga
library_book_83235_76e98d9a,World of Pies : A Novel,0553299506,Karen Stolz,Hyperion,01-07-1977,carta
library_book_82502_bdd9459b,Wouldn't Take Nothing for My Journey Now,0446611611,MAYA ANGELOU,Random House,20-03-1957,ensayo
library_book_83274_7e18baba,Wounded Land (Second Chronicles of Thomas Covenant),0446604658,Stephen R. Donaldson,Del Rey Books,03-04-1973,carta
library_book_83205_f5afad54,Writing Down the Bones,0553282476,NATALIE GOLDBERG,Shambhala,04-03-1998,cuento
library_book_83137_92d5ba50,Wuthering Heights,0449212602,Emily Bronte,Bantam,17-09-1994,crónica
library_book_83080_58371e1f,Wuthering Heights,0684867621,EMILY BRONTE,Bantam,10-04-2007,crónica
library_book_83132_22a23190,Wuthering Heights (Penguin Popular Classics),0451147375,Emily Bronte,Penguin Books Ltd,27-11-1993,ensayo
library_book_82903_fddc3bff,"XIII, tome 13, L'enquÃƒ?Ã‚Âªte : the XIII mystery",0345413903,Jean Van Hamme,Dargaud,18-03-1998,carta
library_book_83065_7d3754d5,Xanth 15: The Color of Her Panties,0451178033,Piers Anthony,Eos,22-02-2004,ensayo
library_book_82411_a5a635af,Year's Best Fantasy (Year's Best Fantasy),0590634275,David G. Hartwell,Eos,04-05-1995,ensayo
library_book_82719_23a72a41,You Be the Jury #02,0330294377,Marvin Miller,Scholastic,15-10-2006,égloga
library_book_82535_4b0b010a,You Can Surf the Net: Your Guide to the World of the Internet,0061031569,Marc Gascoigne,Puffin Books,24-09-1974,égloga
library_book_82878_9568400b,You Cannot Be Serious,3257228007,John McEnroe,Putnam Publishing Group,03-10-1956,ensayo
library_book_83784_dd18bd87,Your Blues Ain't Like Mine,0553582143,BEBE MOORE CAMPBELL,Ballantine Books,22-09-1974,cuento
library_book_82699_759ac962,Your Erroneous Zones,0743202961,Wayne W. Dyer,Harpercollins,03-07-1997,cuento
library_book_83319_99961b4f,Zeit im Wind.,0060002492,Nicholas Sparks,Heyne,26-05-1964,crónica
library_book_83169_43eb7cb5,Zlateh the Goat and Other Stories,0399148620,Isaac Bashevis Singer,HarperCollins Publishers,20-03-1979,ensayo
